date,temperature_2m,rain,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,precipitation_probability,cloud_cover,cloud_cover_high,cloud_cover_mid,cloud_cover_low,temperature_180m,temperature_80m,temperature_120m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_moisture_0_to_1cm,soil_temperature_54cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_27_to_81cm,soil_moisture_9_to_27cm,hour,day,month,year
2026-02-04 22:00:00+00:00,-4.2545004,0.0,82.0,-6.867168,-8.933175,0.0,8.0,100.0,100.0,69.0,95.0,-6.0545,-5.1545,-5.6545,-2.8545,-2.3044999,-1.1545,0.312,1.2455001,0.312,0.313,0.325,0.318,22,4,2,2026
2026-02-04 23:00:00+00:00,-4.3045,0.0,84.0,-6.602013,-9.039354,0.0,5.0,99.0,80.0,75.0,90.0,-6.1545,-5.2545004,-5.6545,-2.9545,-2.3044999,-1.1545,0.312,1.2455001,0.312,0.313,0.325,0.318,23,4,2,2026
2026-02-05 00:00:00+00:00,-4.3045,0.0,84.0,-6.602013,-9.182785,0.0,18.0,100.0,100.0,85.0,74.0,-6.1545,-5.1545,-5.6545,-3.1045,-2.3545,-1.2045,0.312,1.1955,0.312,0.313,0.325,0.318,0,5,2,2026
2026-02-05 01:00:00+00:00,-4.593625,0.0,85.0,-6.734519,-9.353848,0.0,27.0,100.0,100.0,100.0,83.0,-6.431125,-5.5061255,-5.981125,-3.5561252,-3.018625,-1.9061251,0.3105,0.90637505,0.31075,0.31275,0.325,0.31825,1,5,2,2026
2026-02-05 02:00:00+00:00,-4.68275,0.0,86.0,-6.670474,-9.445492,0.05,38.0,100.0,100.0,100.0,84.0,-6.55775,-5.55775,-6.05775,-3.95775,-3.63275,-2.60775,0.30900002,0.61725,0.3095,0.3125,0.325,0.31849998,2,5,2,2026
2026-02-05 03:00:00+00:00,-4.809375,0.17500001,88.25,-6.455739,-9.484033,0.425,48.0,100.0,100.0,100.0,100.0,-6.534375,-5.6343756,-6.109375,-4.384375,-4.171875,-3.271875,0.3075,0.328125,0.30825,0.31225,0.325,0.31875,3,5,2,2026
2026-02-05 04:00:00+00:00,-4.811,0.4,89.0,-6.345012,-9.531768,1.1,55.0,100.0,100.0,100.0,100.0,-6.861,-5.561,-6.161,-4.811,-4.711,-3.961,0.307,0.039,0.307,0.312,0.325,0.319,4,5,2,2026
2026-02-05 05:00:00+00:00,-4.661,1.0,88.0,-6.344816,-9.297548,1.0,61.0,100.0,100.0,100.0,93.0,-6.761,-5.461,-6.161,-4.711,-4.611,-3.961,0.307,0.039,0.307,0.312,0.325,0.319,5,5,2,2026
2026-02-05 06:00:00+00:00,-4.711,0.7,88.0,-6.394112,-9.387641,0.7,65.0,100.0,100.0,100.0,91.0,-6.861,-5.561,-6.161,-4.711,-4.561,-3.911,0.307,0.039,0.307,0.312,0.325,0.319,6,5,2,2026
2026-02-05 07:00:00+00:00,-4.711,0.4,88.0,-6.394112,-9.3621855,0.4,67.0,100.0,100.0,100.0,92.0,-6.761,-5.561,-6.161,-4.711,-4.511,-3.911,0.307,0.039,0.308,0.312,0.325,0.319,7,5,2,2026
2026-02-05 08:00:00+00:00,-4.561,0.3,88.0,-6.246224,-9.0436535,0.3,67.0,100.0,100.0,100.0,94.0,-6.361,-5.461,-6.061,-4.511,-4.461,-3.861,0.307,0.039,0.308,0.312,0.325,0.319,8,5,2,2026
2026-02-05 09:00:00+00:00,-4.311,0.9,89.0,-5.8514376,-8.628195,0.9,65.0,100.0,100.0,100.0,100.0,-6.061,-5.261,-5.861,-4.211,-4.361,-3.8109999,0.307,0.039,0.308,0.312,0.325,0.319,9,5,2,2026
2026-02-05 10:00:00+00:00,-4.061,0.8,88.0,-5.753273,-8.307277,0.9,62.0,100.0,14.0,100.0,93.0,-5.761,-5.061,-5.661,-3.911,-4.211,-3.8109999,0.307,0.039,0.308,0.312,0.325,0.319,10,5,2,2026
2026-02-05 11:00:00+00:00,-3.711,0.1,88.0,-5.408216,-7.764966,0.1,58.0,100.0,84.0,94.0,98.0,-5.261,-4.661,-5.361,-3.661,-4.061,-3.761,0.307,0.039,0.308,0.312,0.325,0.319,11,5,2,2026
2026-02-05 12:00:00+00:00,-3.361,0.2,89.0,-4.9136825,-7.205807,0.2,53.0,100.0,35.0,99.0,90.0,-4.761,-4.261,-4.861,-3.361,-3.911,-3.711,0.307,0.039,0.308,0.312,0.325,0.319,12,5,2,2026
2026-02-05 13:00:00+00:00,-2.961,0.2,89.0,-4.5188518,-6.752036,0.3,48.0,100.0,51.0,100.0,89.0,-4.261,-3.861,-4.361,-2.911,-3.711,-3.661,0.308,0.039,0.308,0.311,0.325,0.319,13,5,2,2026
2026-02-05 14:00:00+00:00,-2.761,0.3,92.0,-3.8795831,-6.366268,0.5,44.0,100.0,78.0,100.0,89.0,-3.861,-3.5609999,-3.961,-2.861,-3.511,-3.611,0.308,0.039,0.308,0.311,0.325,0.319,14,5,2,2026
2026-02-05 15:00:00+00:00,-2.511,0.4,93.0,-3.4871647,-5.9578733,0.6,40.0,99.0,51.0,96.0,93.0,-3.361,-3.161,-3.461,-2.8109999,-3.361,-3.5609999,0.308,0.039,0.308,0.311,0.325,0.319,15,5,2,2026
2026-02-05 16:00:00+00:00,-2.511,0.0,95.0,-3.2017798,-5.870037,0.4,39.0,99.0,0.0,95.0,92.0,-2.761,-2.861,-3.0609999,-2.911,-3.211,-3.461,0.308,0.039,0.309,0.311,0.325,0.319,16,5,2,2026
2026-02-05 17:00:00+00:00,-2.411,0.0,96.0,-2.9615397,-5.79224,0.4,39.0,100.0,67.0,99.0,91.0,-2.461,-2.661,-2.661,-2.861,-3.111,-3.411,0.309,0.039,0.309,0.311,0.325,0.319,17,5,2,2026
2026-02-05 18:00:00+00:00,-2.211,0.0,96.0,-2.7624545,-5.568371,0.3,38.0,100.0,41.0,98.0,88.0,-2.161,-2.461,-2.361,-2.761,-3.111,-3.361,0.309,0.039,0.309,0.311,0.325,0.319,18,5,2,2026
2026-02-05 19:00:00+00:00,-2.0609999,0.0,96.0,-2.6131406,-5.4039164,0.2,34.0,100.0,100.0,97.0,86.0,-1.961,-2.361,-2.261,-2.611,-3.011,-3.261,0.309,0.039,0.309,0.311,0.325,0.319,19,5,2,2026
2026-02-05 20:00:00+00:00,-1.961,0.0,96.0,-2.513599,-5.29091,0.1,28.0,100.0,100.0,83.0,85.0,-1.461,-2.161,-2.161,-2.611,-2.911,-3.161,0.309,0.039,0.309,0.311,0.325,0.319,20,5,2,2026
2026-02-05 21:00:00+00:00,-1.861,0.1,96.0,-2.4140565,-5.177817,0.1,23.0,99.0,86.0,89.0,84.0,-1.161,-2.0609999,-1.961,-2.511,-2.861,-3.111,0.309,0.039,0.309,0.311,0.325,0.319,21,5,2,2026
2026-02-05 22:00:00+00:00,-1.811,0.1,96.0,-2.3642855,-4.959218,0.1,20.0,100.0,100.0,90.0,86.0,-0.861,-1.961,-1.7609999,-2.461,-2.761,-3.0609999,0.309,0.039,0.309,0.311,0.325,0.319,22,5,2,2026
2026-02-05 23:00:00+00:00,-1.7609999,0.0,96.0,-2.3145149,-4.9026175,0.0,16.0,100.0,100.0,100.0,91.0,-0.661,-1.861,-1.561,-2.361,-2.711,-2.961,0.31,0.039,0.31,0.311,0.325,0.319,23,5,2,2026
2026-02-06 00:00:00+00:00,-1.711,0.0,96.0,-2.264744,-4.89648,0.0,13.0,100.0,100.0,100.0,92.0,-0.56100005,-1.861,-1.461,-2.3109999,-2.661,-2.911,0.31,0.039,0.31,0.311,0.325,0.319,0,6,2,2026
2026-02-06 01:00:00+00:00,-1.661,0.0,96.0,-2.2149734,-4.946476,0.0,12.0,100.0,100.0,100.0,91.0,-0.461,-1.861,-1.461,-2.211,-2.5609999,-2.861,0.31,0.039,0.31,0.311,0.325,0.319,1,6,2,2026
2026-02-06 02:00:00+00:00,-1.611,0.0,96.0,-2.1652021,-4.7850447,0.0,11.0,100.0,100.0,100.0,96.0,-0.56100005,-1.861,-1.561,-2.211,-2.511,-2.8109999,0.31,0.039,0.31,0.311,0.325,0.319,2,6,2,2026
2026-02-06 03:00:00+00:00,-1.561,0.0,96.0,-2.1154318,-4.7283583,0.0,11.0,100.0,100.0,100.0,96.0,-0.461,-1.7609999,-1.561,-2.161,-2.461,-2.711,0.31,0.039,0.31,0.311,0.325,0.319,3,6,2,2026
2026-02-06 04:00:00+00:00,-1.5109999,0.0,97.0,-1.9250995,-4.6507535,0.0,12.0,99.0,1.0,46.0,98.0,-0.261,-1.7609999,-1.461,-2.0609999,-2.411,-2.661,0.31,0.039,0.31,0.311,0.325,0.319,4,6,2,2026
2026-02-06 05:00:00+00:00,-1.5109999,0.0,97.0,-1.9250995,-4.6507535,0.0,13.0,100.0,4.0,53.0,99.0,-0.361,-1.7609999,-1.361,-2.011,-2.361,-2.611,0.31,0.039,0.31,0.312,0.325,0.319,5,6,2,2026
2026-02-06 06:00:00+00:00,-1.5109999,0.0,97.0,-1.9250995,-4.5982537,0.0,13.0,100.0,100.0,100.0,95.0,-0.361,-1.7609999,-1.461,-2.011,-2.3109999,-2.5609999,0.31,0.039,0.31,0.312,0.325,0.319,6,6,2,2026
2026-02-06 07:00:00+00:00,-1.361,0.0,97.0,-1.7756133,-4.429802,0.0,13.0,100.0,74.0,67.0,97.0,-0.361,-1.7609999,-1.461,-1.811,-2.261,-2.511,0.31,0.039,0.31,0.312,0.325,0.319,7,6,2,2026
2026-02-06 08:00:00+00:00,-1.111,0.0,96.0,-1.6674975,-4.170847,0.0,13.0,100.0,47.0,33.0,98.0,-0.461,-1.661,-1.461,-1.561,-2.211,-2.461,0.31,0.039,0.311,0.312,0.325,0.319,8,6,2,2026
2026-02-06 09:00:00+00:00,-0.861,0.0,96.0,-1.4186472,-3.886084,0.0,14.0,100.0,21.0,0.0,100.0,-0.461,-1.561,-1.361,-1.2609999,-2.111,-2.411,0.311,0.039,0.311,0.312,0.325,0.319,9,6,2,2026
2026-02-06 10:00:00+00:00,-0.56100005,0.0,96.0,-1.1200279,-3.4852738,0.0,14.0,100.0,14.0,0.0,100.0,-0.361,-1.2609999,-1.161,-0.911,-1.911,-2.361,0.312,0.039,0.311,0.312,0.325,0.319,10,6,2,2026
2026-02-06 11:00:00+00:00,-0.211,0.0,97.0,-0.62956524,-2.956575,0.0,13.0,100.0,7.0,0.0,100.0,-0.261,-0.961,-0.861,-0.51100004,-1.711,-2.261,0.313,0.039,0.312,0.312,0.325,0.319,11,6,2,2026
2026-02-06 12:00:00+00:00,0.039,0.0,97.0,-0.38042682,-2.6197572,0.0,13.0,100.0,0.0,0.0,100.0,-0.161,-0.661,-0.661,-0.261,-1.5109999,-2.211,0.314,0.039,0.312,0.312,0.325,0.319,12,6,2,2026
2026-02-06 13:00:00+00:00,0.18900001,0.0,97.0,-0.23094413,-2.5071225,0.0,12.0,100.0,0.0,0.0,100.0,-0.161,-0.461,-0.461,-0.161,-1.361,-2.161,0.315,0.039,0.312,0.312,0.325,0.319,13,6,2,2026
2026-02-06 14:00:00+00:00,0.23900001,0.0,97.0,-0.18111666,-2.5011032,0.0,11.0,100.0,0.0,0.0,100.0,-0.261,-0.161,-0.361,-0.161,-1.211,-2.0609999,0.315,0.039,0.313,0.312,0.325,0.319,14,6,2,2026
2026-02-06 15:00:00+00:00,0.289,0.0,97.0,-0.13128923,-2.4952114,0.0,9.0,100.0,0.0,0.0,100.0,-0.361,-0.061,-0.261,-0.211,-1.111,-2.011,0.315,0.039,0.313,0.312,0.325,0.319,15,6,2,2026
2026-02-06 16:00:00+00:00,0.289,0.0,98.0,0.010072155,-2.519342,0.0,8.0,100.0,0.0,0.0,100.0,-0.461,-0.061,-0.261,-0.261,-1.061,-1.961,0.315,0.039,0.313,0.312,0.325,0.319,16,6,2,2026
2026-02-06 17:00:00+00:00,0.18900001,0.0,98.0,-0.08969873,-2.6347024,0.0,6.0,100.0,0.0,0.0,100.0,-0.461,-0.161,-0.361,-0.311,-1.0109999,-1.861,0.314,0.039,0.313,0.312,0.325,0.319,17,6,2,2026
2026-02-06 18:00:00+00:00,0.139,0.0,99.0,0.00033152898,-2.6768987,0.0,5.0,100.0,0.0,0.0,100.0,-0.56100005,-0.161,-0.361,-0.361,-0.961,-1.811,0.314,0.039,0.313,0.312,0.325,0.319,18,6,2,2026
2026-02-06 19:00:00+00:00,0.089,0.0,99.0,-0.049611468,-2.642658,0.0,4.0,100.0,0.0,0.0,100.0,-0.56100005,-0.161,-0.361,-0.41099998,-0.961,-1.7609999,0.314,0.039,0.313,0.312,0.325,0.319,19,6,2,2026
2026-02-06 20:00:00+00:00,0.089,0.0,98.0,-0.18946978,-2.5825143,0.0,3.0,100.0,0.0,0.0,100.0,-0.56100005,-0.061,-0.361,-0.41099998,-0.911,-1.711,0.313,0.039,0.313,0.312,0.325,0.319,20,6,2,2026
2026-02-06 21:00:00+00:00,0.089,0.0,98.0,-0.18946978,-2.5170712,0.0,2.0,100.0,0.0,0.0,100.0,-0.56100005,-0.061,-0.361,-0.461,-0.911,-1.661,0.313,0.039,0.313,0.312,0.325,0.319,21,6,2,2026
2026-02-06 22:00:00+00:00,0.089,0.0,98.0,-0.18946978,-2.4754872,0.0,1.0,100.0,10.0,0.0,100.0,-0.56100005,-0.061,-0.261,-0.51100004,-0.911,-1.611,0.313,0.039,0.313,0.312,0.325,0.319,22,6,2,2026
2026-02-06 23:00:00+00:00,0.089,0.0,99.0,-0.049611468,-2.38023,0.0,0.0,100.0,20.0,0.0,100.0,-0.56100005,0.039,-0.061,-0.51100004,-0.861,-1.561,0.313,0.039,0.313,0.312,0.325,0.318,23,6,2,2026
2026-02-07 00:00:00+00:00,0.089,0.0,99.0,-0.049611468,-2.38023,0.0,0.0,100.0,30.0,0.0,100.0,-0.461,0.039,0.039,-0.56100005,-0.861,-1.5109999,0.313,0.039,0.313,0.312,0.325,0.318,0,7,2,2026
2026-02-07 01:00:00+00:00,0.089,0.0,99.0,-0.049611468,-2.422649,0.0,1.0,100.0,34.0,0.0,100.0,-0.361,0.039,0.039,-0.56100005,-0.861,-1.461,0.313,0.039,0.313,0.312,0.325,0.318,1,7,2,2026
2026-02-07 02:00:00+00:00,0.039,0.0,99.0,-0.09955448,-2.5015664,0.0,2.0,100.0,39.0,0.0,100.0,-0.161,0.039,-0.061,-0.56100005,-0.861,-1.461,0.313,0.039,0.313,0.312,0.325,0.318,2,7,2,2026
2026-02-07 03:00:00+00:00,0.039,0.0,99.0,-0.09955448,-2.5502985,0.0,4.0,100.0,43.0,0.0,100.0,-0.061,0.039,-0.061,-0.56100005,-0.861,-1.411,0.313,0.039,0.313,0.312,0.325,0.318,3,7,2,2026
2026-02-07 04:00:00+00:00,0.039,0.0,99.0,-0.09955448,-2.5857644,0.0,5.0,100.0,36.0,32.0,100.0,-0.061,-0.061,-0.061,-0.56100005,-0.861,-1.361,0.313,0.039,0.313,0.312,0.325,0.318,4,7,2,2026
2026-02-07 05:00:00+00:00,-0.011,0.0,99.0,-0.1494975,-2.643412,0.0,7.0,100.0,29.0,65.0,100.0,-0.161,-0.061,-0.061,-0.56100005,-0.861,-1.361,0.313,0.039,0.313,0.312,0.325,0.318,5,7,2,2026
2026-02-07 06:00:00+00:00,-0.011,0.0,99.0,-0.1494975,-2.6347938,0.0,8.0,100.0,22.0,97.0,100.0,-0.261,-0.161,-0.061,-0.51100004,-0.861,-1.311,0.313,0.039,0.313,0.312,0.325,0.318,6,7,2,2026
2026-02-07 07:00:00+00:00,-0.011,0.0,99.0,-0.1494975,-2.6347938,0.0,8.0,100.0,16.0,97.0,100.0,-0.261,-0.161,-0.061,-0.461,-0.861,-1.311,0.313,0.039,0.313,0.312,0.325,0.318,7,7,2,2026
2026-02-07 08:00:00+00:00,0.039,0.0,99.0,-0.09955448,-2.5742383,0.0,8.0,100.0,10.0,97.0,100.0,-0.261,-0.161,-0.061,-0.41099998,-0.861,-1.2609999,0.314,0.039,0.313,0.312,0.325,0.318,8,7,2,2026
2026-02-07 09:00:00+00:00,0.139,0.0,99.0,0.00033152898,-2.458869,0.0,8.0,100.0,4.0,97.0,100.0,-0.261,-0.061,-0.061,-0.311,-0.81100005,-1.2609999,0.314,0.039,0.313,0.312,0.325,0.318,9,7,2,2026
2026-02-07 10:00:00+00:00,0.289,0.0,99.0,0.15016046,-2.3407483,0.0,8.0,100.0,30.0,94.0,99.0,-0.261,0.039,-0.061,-0.111,-0.76100004,-1.211,0.314,0.039,0.313,0.312,0.325,0.318,10,7,2,2026
2026-02-07 11:00:00+00:00,0.489,0.0,98.0,0.2096137,-2.1907752,0.0,8.0,100.0,55.0,91.0,99.0,-0.261,0.039,0.039,0.18900001,-0.711,-1.211,0.315,0.039,0.314,0.313,0.325,0.318,11,7,2,2026
2026-02-07 12:00:00+00:00,0.639,0.0,98.0,0.35926965,-2.0288737,0.0,8.0,100.0,81.0,88.0,98.0,-0.261,0.139,0.039,0.33900002,-0.661,-1.161,0.315,0.039,0.314,0.313,0.325,0.318,12,7,2,2026
2026-02-07 13:00:00+00:00,0.639,0.1,98.0,0.35926965,-1.995724,0.1,9.0,100.0,87.0,92.0,98.0,-0.161,0.23900001,0.039,0.33900002,-0.611,-1.161,0.315,0.039,0.314,0.313,0.325,0.318,13,7,2,2026
2026-02-07 14:00:00+00:00,0.589,0.1,98.0,0.3093843,-2.0535908,0.1,11.0,100.0,94.0,96.0,98.0,-0.161,0.33900002,0.139,0.18900001,-0.611,-1.111,0.315,0.039,0.315,0.313,0.325,0.318,14,7,2,2026
2026-02-07 15:00:00+00:00,0.539,0.1,98.0,0.25949898,-2.0630553,0.1,14.0,100.0,100.0,100.0,98.0,-0.061,0.33900002,0.139,0.089,-0.56100005,-1.111,0.315,0.039,0.315,0.313,0.325,0.318,15,7,2,2026
2026-02-07 16:00:00+00:00,0.489,0.1,98.0,0.2096137,-2.1692495,0.1,16.0,100.0,100.0,100.0,98.0,-0.061,0.33900002,0.139,0.039,-0.56100005,-1.061,0.315,0.039,0.315,0.313,0.325,0.318,16,7,2,2026
2026-02-07 17:00:00+00:00,0.489,0.1,98.0,0.2096137,-2.2023993,0.1,18.0,100.0,100.0,100.0,99.0,0.039,0.23900001,0.23900001,0.039,-0.51100004,-1.061,0.315,0.039,0.314,0.313,0.325,0.318,17,7,2,2026
2026-02-07 18:00:00+00:00,0.439,0.1,98.0,0.15972836,-2.2601912,0.1,18.0,100.0,100.0,100.0,99.0,0.039,0.23900001,0.23900001,-0.011,-0.51100004,-1.0109999,0.315,0.039,0.314,0.313,0.325,0.318,18,7,2,2026
2026-02-07 19:00:00+00:00,0.389,0.0,98.0,0.10984295,-2.2674823,0.0,17.0,100.0,100.0,100.0,98.0,0.039,0.23900001,0.23900001,-0.061,-0.51100004,-1.0109999,0.315,0.039,0.314,0.313,0.325,0.318,19,7,2,2026
2026-02-07 20:00:00+00:00,0.389,0.0,98.0,0.10984295,-2.2033923,0.0,15.0,100.0,100.0,100.0,96.0,0.039,0.139,0.139,-0.061,-0.461,-0.961,0.315,0.039,0.314,0.313,0.325,0.318,20,7,2,2026
2026-02-07 21:00:00+00:00,0.33900002,0.0,98.0,0.05995761,-2.2100341,0.0,12.0,100.0,100.0,100.0,95.0,0.039,0.139,0.039,-0.111,-0.461,-0.961,0.315,0.039,0.314,0.313,0.325,0.318,21,7,2,2026
2026-02-07 22:00:00+00:00,0.334125,0.0,98.0,0.055093773,-2.2807949,0.0,7.5,100.0,100.0,100.0,96.25,0.009125,0.134125,0.034125,-0.128375,-0.465875,-0.965875,0.31675,0.034125,0.316,0.315,0.32475,0.319,22,7,2,2026
2026-02-07 23:00:00+00:00,0.30425,0.0,98.0,0.025287205,-2.3985248,0.0,5.0,100.0,100.0,100.0,98.5,0.02925,0.02925,-0.07075,-0.14575,-0.44575,-0.92075,0.31800002,0.02925,0.31800002,0.317,0.3245,0.32,23,7,2,2026
2026-02-08 00:00:00+00:00,0.28687498,0.0,98.0,0.007952004,-2.5027728,0.0,3.5,100.0,100.0,100.0,99.75,0.024375,0.024375,-0.075624995,-0.163125,-0.46312502,-0.92562497,0.32,0.024375,0.32,0.319,0.32424998,0.32099998,0,8,2,2026
2026-02-08 01:00:00+00:00,0.2695,0.0,98.0,-0.009383198,-2.5398288,0.0,3.0,100.0,76.0,100.0,100.0,0.0195,0.0195,-0.1805,-0.1805,-0.4805,-0.9305,0.322,0.0195,0.322,0.321,0.324,0.322,1,8,2,2026
2026-02-08 02:00:00+00:00,0.2695,0.0,98.0,-0.009383198,-2.5214071,0.0,3.0,100.0,52.0,100.0,100.0,-0.0805,-0.0805,-0.1805,-0.1305,-0.4305,-0.88049996,0.322,0.0195,0.322,0.321,0.324,0.322,2,8,2,2026
2026-02-08 03:00:00+00:00,0.2695,0.0,98.0,-0.009383198,-2.5214071,0.0,3.0,100.0,28.0,100.0,100.0,-0.1805,-0.0805,-0.28050002,-0.1305,-0.4305,-0.88049996,0.322,0.0195,0.322,0.321,0.324,0.322,3,8,2,2026
2026-02-08 04:00:00+00:00,0.2695,0.0,98.0,-0.009383198,-2.5214071,0.0,4.0,100.0,22.0,95.0,100.0,-0.28050002,-0.0805,-0.28050002,-0.1305,-0.4305,-0.88049996,0.322,0.0195,0.322,0.321,0.324,0.322,4,8,2,2026
2026-02-08 05:00:00+00:00,0.2695,0.0,98.0,-0.009383198,-2.506718,0.0,4.0,100.0,16.0,91.0,100.0,-0.28050002,-0.1805,-0.38050002,-0.1305,-0.4305,-0.8305,0.322,0.0195,0.322,0.321,0.324,0.322,5,8,2,2026
2026-02-08 06:00:00+00:00,0.2695,0.0,98.0,-0.009383198,-2.5577662,0.0,4.0,100.0,10.0,86.0,100.0,-0.38050002,-0.1805,-0.38050002,-0.1305,-0.4305,-0.8305,0.322,0.0195,0.322,0.321,0.324,0.322,6,8,2,2026
2026-02-08 07:00:00+00:00,0.3195,0.0,98.0,0.04050226,-2.5513067,0.0,4.0,100.0,10.0,72.0,100.0,-0.38050002,-0.1805,-0.38050002,-0.0805,-0.4305,-0.8305,0.322,0.0195,0.322,0.321,0.324,0.322,7,8,2,2026
2026-02-08 08:00:00+00:00,0.4195,0.0,98.0,0.14027305,-2.5306683,0.0,5.0,100.0,11.0,57.0,100.0,-0.4805,-0.1805,-0.38050002,0.0195,-0.38050002,-0.7805,0.323,0.0195,0.322,0.321,0.324,0.322,8,8,2,2026
2026-02-08 09:00:00+00:00,0.5195,0.0,98.0,0.24004382,-2.467197,0.0,5.0,100.0,11.0,43.0,100.0,-0.4805,-0.0805,-0.38050002,0.16950001,-0.38050002,-0.7805,0.323,0.0195,0.322,0.321,0.324,0.322,9,8,2,2026
2026-02-08 10:00:00+00:00,0.6695,0.0,97.0,0.24789645,-2.3159268,0.0,5.0,100.0,7.0,54.0,100.0,-0.5805,0.0195,-0.38050002,0.4195,-0.3305,-0.7805,0.324,0.0195,0.323,0.321,0.324,0.322,10,8,2,2026
2026-02-08 11:00:00+00:00,0.86950004,0.0,97.0,0.44720477,-2.0798566,0.0,5.0,100.0,4.0,64.0,99.0,-0.6805,0.119500004,-0.28050002,0.6695,-0.3305,-0.7805,0.324,0.0195,0.323,0.321,0.324,0.322,11,8,2,2026
2026-02-08 12:00:00+00:00,1.0195,0.0,96.0,0.45316932,-1.9288704,0.0,5.0,100.0,0.0,75.0,99.0,-0.7805,0.2195,-0.28050002,0.8195,-0.28050002,-0.7805,0.325,0.0195,0.324,0.321,0.324,0.322,12,8,2,2026
2026-02-08 13:00:00+00:00,1.0195,0.0,96.0,0.45316932,-1.9288704,0.0,5.0,99.0,0.0,74.0,97.0,-0.88049996,0.2195,-0.28050002,0.7695,-0.28050002,-0.7805,0.325,0.0195,0.324,0.321,0.324,0.322,13,8,2,2026
2026-02-08 14:00:00+00:00,0.9695,0.0,96.0,0.40340108,-2.0435388,0.0,5.0,99.0,0.0,74.0,94.0,-0.88049996,0.2195,-0.28050002,0.61950004,-0.2305,-0.7305,0.326,0.0195,0.325,0.322,0.324,0.322,14,8,2,2026
2026-02-08 15:00:00+00:00,0.86950004,0.0,96.0,0.30386445,-2.1592553,0.0,5.0,98.0,0.0,73.0,92.0,-0.9805,0.119500004,-0.38050002,0.46949998,-0.2305,-0.7305,0.326,0.0195,0.325,0.322,0.324,0.322,15,8,2,2026
2026-02-08 16:00:00+00:00,0.6695,0.0,96.0,0.104790606,-2.3903887,0.0,4.0,98.0,0.0,70.0,93.0,-1.0805,-0.0805,-0.5805,0.2695,-0.2305,-0.7305,0.326,0.0195,0.325,0.322,0.324,0.322,16,8,2,2026
2026-02-08 17:00:00+00:00,0.4195,0.0,95.0,-0.28818992,-2.748717,0.0,4.0,98.0,0.0,68.0,94.0,-1.2804999,-0.28050002,-0.88049996,0.0695,-0.2305,-0.6805,0.326,0.0195,0.326,0.323,0.324,0.322,17,8,2,2026
2026-02-08 18:00:00+00:00,0.2195,0.0,95.0,-0.4870294,-2.9772718,0.0,4.0,98.0,0.0,65.0,95.0,-1.4805,-0.4805,-1.0805,-0.0805,-0.2305,-0.6805,0.326,0.0195,0.326,0.323,0.324,0.322,18,8,2,2026
2026-02-08 19:00:00+00:00,0.16950001,0.0,95.0,-0.5367394,-2.9836528,0.0,3.0,99.0,0.0,63.0,97.0,-1.6805,-0.5805,-1.1805,-0.1305,-0.2305,-0.6805,0.326,0.0195,0.326,0.323,0.324,0.322,19,8,2,2026
2026-02-08 20:00:00+00:00,0.119500004,0.0,94.0,-0.731581,-3.014682,0.0,3.0,99.0,0.0,62.0,98.0,-1.8805,-0.5805,-1.2804999,-0.0805,-0.2305,-0.63049996,0.326,0.0195,0.326,0.324,0.324,0.322,20,8,2,2026
2026-02-08 21:00:00+00:00,0.119500004,0.0,94.0,-0.731581,-2.970665,0.0,3.0,100.0,0.0,60.0,100.0,-1.9805,-0.6805,-1.2804999,-0.0805,-0.2305,-0.63049996,0.326,0.0195,0.326,0.324,0.324,0.322,21,8,2,2026
2026-02-08 22:00:00+00:00,0.0695,0.0,94.0,-0.7812317,-3.0279639,0.0,3.0,100.0,0.0,71.0,98.0,-2.0805,-0.7805,-1.3805,-0.0805,-0.2305,-0.63049996,0.326,0.0195,0.326,0.324,0.324,0.322,22,8,2,2026
2026-02-08 23:00:00+00:00,0.0195,0.0,93.0,-0.9772696,-3.150532,0.0,3.0,99.0,0.0,81.0,95.0,-2.0805,-0.7805,-1.3805,-0.0805,-0.2305,-0.63049996,0.325,0.0195,0.325,0.324,0.324,0.322,23,8,2,2026
2026-02-09 00:00:00+00:00,-0.0305,0.0,93.0,-1.0268606,-3.2598672,0.0,3.0,99.0,0.0,92.0,93.0,-2.1805,-0.88049996,-1.4805,-0.1305,-0.2305,-0.63049996,0.325,0.0195,0.325,0.324,0.324,0.322,0,9,2,2026
2026-02-09 01:00:00+00:00,-0.1305,0.0,92.0,-1.2736512,-3.4473891,0.0,3.0,99.0,0.0,95.0,93.0,-2.2805,-0.9805,-1.5805,-0.1805,-0.2305,-0.63049996,0.325,0.0195,0.325,0.324,0.324,0.322,1,9,2,2026
2026-02-09 02:00:00+00:00,-0.2305,0.0,92.0,-1.3727124,-3.6136518,0.0,4.0,100.0,0.0,97.0,92.0,-2.4805,-1.1805,-1.7804999,-0.2305,-0.2305,-0.5805,0.325,0.0195,0.325,0.324,0.323,0.322,2,9,2,2026
2026-02-09 03:00:00+00:00,-0.3305,0.0,91.0,-1.6205688,-3.7483397,0.0,4.0,100.0,0.0,100.0,92.0,-2.6805,-1.2804999,-1.9805,-0.28050002,-0.2305,-0.5805,0.325,0.0195,0.325,0.324,0.323,0.322,3,9,2,2026
